match_id,division,date,home_team,away_team,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,referee,home_shots,away_shots,home_shots_target,away_shots_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odds_b365_home,odds_b365_draw,odds_b365_away,odds_avg_home,odds_avg_draw,odds_avg_away,season
10850,E0,2019-11-03,Crystal Palace,Leicester,0,2,A,0,0,D,P Tierney,12,14,3,5,15,16,5,6,2,2,0,0,3.5,3.4,2.1,3.5,3.38,2.17,2019-2020
10852,E0,2019-11-08,Norwich,Watford,0,2,A,0,1,A,A Marriner,17,12,5,2,7,13,10,4,1,2,0,1,2.7,3.5,2.55,2.68,3.57,2.6,2019-2020
10853,E0,2019-11-09,Chelsea,Crystal Palace,2,0,H,0,0,D,M Dean,23,3,5,1,9,17,7,0,3,2,0,0,1.33,5,10,1.34,5.35,9.29,2019-2020
10854,E0,2019-11-09,Burnley,West Ham,3,0,H,2,0,H,K Friend,14,7,12,4,17,10,11,4,2,1,0,0,2.25,3.5,3.1,2.27,3.55,3.13,2019-2020
10855,E0,2019-11-09,Newcastle,Bournemouth,2,1,H,1,1,D,M Atkinson,20,16,9,3,10,5,5,4,2,0,0,0,2.55,3.25,2.8,2.64,3.21,2.84,2019-2020
10856,E0,2019-11-09,Southampton,Everton,1,2,A,0,1,A,P Tierney,4,24,3,5,12,12,5,9,1,1,0,0,2.9,3.3,2.45,2.96,3.37,2.44,2019-2020
10857,E0,2019-11-09,Tottenham,Sheffield United,1,1,D,0,0,D,G Scott,17,14,5,4,6,9,4,4,2,2,0,0,1.57,4,6,1.58,4.14,6.02,2019-2020
10858,E0,2019-11-09,Leicester,Arsenal,2,0,H,0,0,D,C Kavanagh,19,8,7,1,10,10,5,4,1,1,0,0,2,3.75,3.5,1.99,3.78,3.62,2019-2020
10859,E0,2019-11-10,Man United,Brighton,3,1,H,2,0,H,J Moss,21,6,11,2,10,14,5,2,2,5,0,0,1.6,3.75,6.5,1.67,3.67,5.82,2019-2020
10860,E0,2019-11-10,Wolves,Aston Villa,2,1,H,1,0,H,A Taylor,17,13,5,4,17,8,6,3,4,3,0,0,1.9,3.5,4.2,1.9,3.6,4.24,2019-2020
10861,E0,2019-11-10,Liverpool,Man City,3,1,H,2,0,H,M Oliver,12,18,5,3,10,5,4,13,0,2,0,0,2.5,3.6,2.62,2.56,3.58,2.68,2019-2020
10869,E0,2019-11-23,Man City,Chelsea,2,1,H,2,1,H,M Atkinson,15,11,4,2,5,9,8,2,1,1,0,0,1.44,5,6.5,1.45,4.96,6.64,2019-2020
10868,E0,2019-11-23,Watford,Burnley,0,3,A,0,0,D,P Tierney,15,11,4,5,14,13,7,5,0,3,0,0,2.3,3.4,3.1,2.33,3.31,3.2,2019-2020
10867,E0,2019-11-23,Everton,Norwich,0,2,A,0,0,D,A Taylor,18,13,7,5,12,11,7,7,3,5,0,0,1.36,5.1,8,1.4,5,7.73,2019-2020
10866,E0,2019-11-23,Crystal Palace,Liverpool,1,2,A,0,0,D,K Friend,16,12,6,4,8,7,9,8,0,1,0,0,7.5,4.75,1.4,7.33,4.62,1.45,2019-2020
10862,E0,2019-11-23,West Ham,Tottenham,2,3,A,0,2,A,M Oliver,11,15,4,6,12,14,3,7,3,2,0,0,4.2,4.33,1.7,4.32,4.14,1.75,2019-2020
10864,E0,2019-11-23,Bournemouth,Wolves,1,2,A,0,2,A,S Hooper,9,17,2,7,10,12,5,9,2,1,1,0,2.75,3.3,2.6,2.82,3.3,2.59,2019-2020
10863,E0,2019-11-23,Arsenal,Southampton,2,2,D,1,1,D,S Attwell,12,21,5,6,13,19,6,8,6,2,0,0,1.45,4.75,6.5,1.47,4.75,6.55,2019-2020
10865,E0,2019-11-23,Brighton,Leicester,0,2,A,0,0,D,M Dean,7,19,0,9,9,1,6,7,2,0,0,0,3.75,3.5,2,3.69,3.53,2.04,2019-2020
10870,E0,2019-11-24,Sheffield United,Man United,3,3,D,1,0,H,A Marriner,12,11,8,5,13,10,6,3,1,2,0,0,3.5,3.4,2.1,3.55,3.28,2.18,2019-2020
10871,E0,2019-11-25,Aston Villa,Newcastle,2,0,H,2,0,H,L Mason,17,11,8,5,10,9,11,6,1,1,0,0,2.05,3.4,3.7,2.11,3.46,3.55,2019-2020
10876,E0,2019-11-30,Tottenham,Bournemouth,3,2,H,1,0,H,L Mason,15,20,5,6,10,12,4,8,0,2,0,0,1.36,5.5,7.5,1.38,5.19,7.86,2019-2020
10877,E0,2019-11-30,Southampton,Watford,2,1,H,0,1,A,M Oliver,11,6,6,3,6,10,6,7,1,0,0,0,2.1,3.4,3.5,2.12,3.5,3.51,2019-2020
10875,E0,2019-11-30,Liverpool,Brighton,2,1,H,2,0,H,M Atkinson,15,12,7,5,3,10,4,5,0,0,1,0,1.18,7,15,1.21,6.85,14.67,2019-2020
10873,E0,2019-11-30,Burnley,Crystal Palace,0,2,A,0,1,A,P Bankes,15,7,4,2,13,10,5,6,2,0,0,0,2.25,3.25,3.3,2.31,3.26,3.3,2019-2020
10874,E0,2019-11-30,Chelsea,West Ham,0,1,A,0,0,D,J Moss,19,5,6,4,0,16,9,3,0,3,0,0,1.28,6,9,1.3,5.94,9.63,2019-2020
10872,E0,2019-11-30,Newcastle,Man City,2,2,D,1,1,D,C Kavanagh,6,24,3,9,4,6,1,10,1,2,0,0,13,8,1.16,15.11,7.59,1.18,2019-2020
10878,E0,2019-12-01,Norwich,Arsenal,2,2,D,2,1,H,P Tierney,15,16,8,7,8,10,7,12,2,1,0,0,4,4.33,1.75,4.14,4.22,1.77,2019-2020
10879,E0,2019-12-01,Wolves,Sheffield United,1,1,D,0,1,A,D Coote,13,9,3,4,12,18,7,2,1,4,0,0,1.9,3.5,4.2,1.92,3.43,4.35,2019-2020
10880,E0,2019-12-01,Leicester,Everton,2,1,H,0,1,A,G Scott,16,11,6,3,7,9,4,4,0,1,0,0,1.61,4,5.25,1.64,4.08,5.33,2019-2020
10881,E0,2019-12-01,Man United,Aston Villa,2,2,D,1,1,D,C Pawson,16,9,6,3,16,8,9,9,4,1,0,0,1.45,4.5,7,1.49,4.38,7.08,2019-2020
10882,E0,2019-12-03,Crystal Palace,Bournemouth,1,0,H,0,0,D,A Taylor,7,6,2,3,6,15,6,9,3,3,1,0,2.2,3.4,3.25,2.24,3.38,3.34,2019-2020
10883,E0,2019-12-03,Burnley,Man City,1,4,A,0,1,A,J Moss,4,17,2,8,9,6,3,6,1,1,0,0,11,7,1.22,11.59,6.41,1.25,2019-2020
10887,E0,2019-12-04,Southampton,Norwich,2,1,H,2,0,H,K Friend,14,10,5,3,12,7,6,1,1,1,0,0,1.72,4,4.2,1.78,3.99,4.35,2019-2020
10889,E0,2019-12-04,Liverpool,Everton,5,2,H,4,2,H,M Dean,11,12,5,4,13,17,5,6,1,2,0,0,1.36,5,8.5,1.39,4.99,8.28,2019-2020
10888,E0,2019-12-04,Wolves,West Ham,2,0,H,1,0,H,A Marriner,13,6,7,3,8,9,5,4,1,2,0,0,1.75,3.7,4.75,1.77,3.73,4.74,2019-2020
10886,E0,2019-12-04,Man United,Tottenham,2,1,H,1,1,D,P Tierney,12,8,7,5,9,9,4,3,0,1,0,0,2.75,3.4,2.55,2.69,3.47,2.61,2019-2020
10885,E0,2019-12-04,Leicester,Watford,2,0,H,0,0,D,C Pawson,12,4,6,1,13,16,7,2,3,2,0,0,1.33,5.5,8,1.36,5.13,8.81,2019-2020
10884,E0,2019-12-04,Chelsea,Aston Villa,2,1,H,1,1,D,C Kavanagh,25,9,9,3,18,10,9,5,2,1,0,0,1.28,5.75,10,1.3,5.85,9.89,2019-2020
10890,E0,2019-12-05,Sheffield United,Newcastle,0,2,A,0,1,A,S Attwell,13,6,6,4,10,6,8,1,2,0,0,0,1.83,3.4,4.6,1.86,3.45,4.62,2019-2020
10891,E0,2019-12-05,Arsenal,Brighton,1,2,A,0,1,A,G Scott,12,20,5,9,10,11,9,9,3,1,0,0,1.57,4.33,5.5,1.61,4.23,5.41,2019-2020
10892,E0,2019-12-07,Everton,Chelsea,3,1,H,1,0,H,C Pawson,13,15,7,4,14,9,1,5,3,0,0,0,3.5,3.75,2,3.52,3.8,2.02,2019-2020
10893,E0,2019-12-07,Bournemouth,Liverpool,0,3,A,0,2,A,C Kavanagh,3,21,0,9,5,6,1,3,0,1,0,0,7,5.25,1.4,7.01,5.03,1.42,2019-2020
10894,E0,2019-12-07,Tottenham,Burnley,5,0,H,3,0,H,K Friend,13,7,7,1,12,8,1,1,1,1,0,0,1.4,4.75,8,1.41,4.82,7.98,2019-2020
10895,E0,2019-12-07,Watford,Crystal Palace,0,0,D,0,0,D,M Atkinson,13,3,3,0,15,16,6,2,4,2,0,0,2.37,3.3,3.1,2.37,3.34,3.12,2019-2020
10896,E0,2019-12-07,Man City,Man United,1,2,A,0,2,A,A Taylor,22,11,5,7,10,10,16,3,3,2,0,0,1.3,5.5,10,1.31,5.67,9.9,2019-2020
10900,E0,2019-12-08,Brighton,Wolves,2,2,D,2,2,D,J Moss,13,13,4,5,10,7,3,4,3,0,0,0,2.62,3.1,2.87,2.69,3.16,2.81,2019-2020
10899,E0,2019-12-08,Norwich,Sheffield United,1,2,A,1,0,H,S Hooper,14,9,4,3,6,12,9,1,0,4,0,0,2.9,3.5,2.37,2.98,3.45,2.4,2019-2020
10897,E0,2019-12-08,Aston Villa,Leicester,1,4,A,1,2,A,M Oliver,15,23,2,8,21,15,8,5,6,2,0,0,4.33,3.8,1.8,4.27,3.88,1.82,2019-2020
10898,E0,2019-12-08,Newcastle,Southampton,2,1,H,0,0,D,D Coote,12,19,6,4,11,17,3,12,1,3,0,0,2.5,3.2,2.9,2.59,3.23,2.87,2019-2020
10901,E0,2019-12-09,West Ham,Arsenal,1,3,A,1,0,H,M Dean,11,10,4,3,12,6,4,3,2,0,0,0,3.3,4,2,3.43,4.02,1.98,2019-2020
10902,E0,2019-12-14,Liverpool,Watford,2,0,H,1,0,H,A Marriner,16,8,6,2,8,6,6,3,2,1,0,0,1.16,7.5,17,1.17,7.72,16.32,2019-2020
10903,E0,2019-12-14,Burnley,Newcastle,1,0,H,0,0,D,T Robinson,7,9,4,0,15,12,4,3,0,2,0,0,1.95,3.4,4,1.96,3.5,4.07,2019-2020
10904,E0,2019-12-14,Chelsea,Bournemouth,0,1,A,0,0,D,G Scott,18,11,5,2,9,14,9,4,1,2,0,0,1.25,6,12,1.25,6.48,11.64,2019-2020
10905,E0,2019-12-14,Leicester,Norwich,1,1,D,1,1,D,A Madley,18,10,5,3,11,15,12,4,0,4,0,0,1.22,6.5,13,1.22,6.73,13.29,2019-2020
10906,E0,2019-12-14,Sheffield United,Aston Villa,2,0,H,0,0,D,P Bankes,7,8,3,0,10,9,3,2,2,2,0,0,1.85,3.75,4.2,1.86,3.75,4.17,2019-2020
10907,E0,2019-12-14,Southampton,West Ham,0,1,A,0,1,A,M Atkinson,11,11,2,4,9,14,5,8,1,3,0,0,1.9,3.8,3.8,1.92,3.86,3.83,2019-2020
10908,E0,2019-12-15,Man United,Everton,1,1,D,0,1,A,M Oliver,24,8,8,3,10,12,6,5,1,2,0,0,1.8,3.7,4.5,1.78,3.71,4.76,2019-2020
10909,E0,2019-12-15,Wolves,Tottenham,1,2,A,0,1,A,S Attwell,18,9,5,5,14,10,11,2,4,4,0,0,3.25,3.4,2.25,3.22,3.45,2.26,2019-2020
10910,E0,2019-12-15,Arsenal,Man City,0,3,A,0,3,A,P Tierney,6,14,1,7,9,24,3,3,1,4,0,0,6,5.25,1.44,6.03,5.33,1.45,2019-2020
10911,E0,2019-12-16,Crystal Palace,Brighton,1,1,D,0,0,D,C Pawson,11,15,4,10,7,12,3,7,1,1,0,0,2.55,3.25,2.87,2.55,3.22,2.91,2019-2020
10912,E0,2019-12-21,Everton,Arsenal,0,0,D,0,0,D,K Friend,9,6,0,2,10,11,5,4,2,3,0,0,2.3,3.8,2.87,2.33,3.75,2.9,2019-2020
10913,E0,2019-12-21,Aston Villa,Southampton,1,3,A,0,2,A,C Pawson,19,17,6,8,16,15,7,5,2,1,0,0,2.4,3.6,2.8,2.43,3.54,2.87,2019-2020
10914,E0,2019-12-21,Bournemouth,Burnley,0,1,A,0,0,D,M Atkinson,3,2,0,1,13,21,4,5,2,4,0,0,2.4,3.4,2.9,2.43,3.38,2.97,2019-2020
10915,E0,2019-12-21,Brighton,Sheffield United,0,1,A,0,1,A,R Jones,9,7,2,2,6,11,4,3,1,3,0,0,2.2,3.25,3.5,2.21,3.27,3.52,2019-2020
10916,E0,2019-12-21,Newcastle,Crystal Palace,1,0,H,0,0,D,S Hooper,8,16,3,4,12,11,4,5,2,0,0,0,2.37,3.1,3.25,2.43,3.11,3.22,2019-2020
10917,E0,2019-12-21,Norwich,Wolves,1,2,A,1,0,H,P Bankes,13,14,7,4,7,14,3,11,2,4,0,0,3.75,3.8,1.9,3.71,3.75,1.97,2019-2020
10918,E0,2019-12-21,Man City,Leicester,3,1,H,2,1,H,M Dean,23,5,12,2,14,9,6,1,2,2,0,0,1.36,5.25,7.5,1.37,5.41,7.72,2019-2020
10919,E0,2019-12-22,Watford,Man United,2,0,H,0,0,D,L Mason,11,17,3,8,16,11,3,5,3,1,0,0,4.33,4,1.75,4.39,3.89,1.8,2019-2020
10920,E0,2019-12-22,Tottenham,Chelsea,0,2,A,0,2,A,A Taylor,5,13,1,3,9,11,3,5,4,3,1,0,2.37,3.75,2.75,2.37,3.65,2.88,2019-2020
10928,E0,2019-12-26,Man United,Newcastle,4,1,H,3,1,H,K Friend,22,7,10,2,10,7,5,0,2,2,0,0,1.33,5.25,9,1.35,5.19,9.18,2019-2020
10927,E0,2019-12-26,Sheffield United,Watford,1,1,D,1,1,D,D Coote,16,5,4,2,11,8,9,1,1,3,0,0,1.83,3.6,4.33,1.86,3.54,4.46,2019-2020
10929,E0,2019-12-26,Leicester,Liverpool,0,4,A,0,1,A,M Oliver,3,15,0,6,5,7,2,8,1,1,0,0,3.4,3.75,2.05,3.38,3.72,2.08,2019-2020
10926,E0,2019-12-26,Everton,Burnley,1,0,H,0,0,D,A Taylor,21,6,5,0,15,14,10,2,0,0,0,0,1.7,3.75,5,1.71,3.76,5.15,2019-2020
10923,E0,2019-12-26,Bournemouth,Arsenal,1,1,D,1,0,H,S Attwell,12,17,4,2,5,13,8,3,4,4,0,0,3.5,3.9,1.95,3.5,3.85,2.01,2019-2020
10924,E0,2019-12-26,Chelsea,Southampton,0,2,A,0,1,A,J Moss,10,5,3,3,10,9,8,1,3,2,0,0,1.33,5.25,9,1.35,5.31,8.58,2019-2020
10921,E0,2019-12-26,Tottenham,Brighton,2,1,H,0,1,A,G Scott,11,11,5,5,10,9,9,2,4,2,0,0,1.53,4.33,6,1.55,4.41,5.73,2019-2020
10925,E0,2019-12-26,Crystal Palace,West Ham,2,1,H,0,0,D,A Marriner,13,10,4,2,5,10,7,6,0,2,0,0,2.3,3.4,3.1,2.32,3.42,3.12,2019-2020
10922,E0,2019-12-26,Aston Villa,Norwich,1,0,H,0,0,D,C Kavanagh,11,16,2,6,15,12,5,8,2,3,0,0,2.1,3.75,3.3,2.11,3.77,3.28,2019-2020
10930,E0,2019-12-27,Wolves,Man City,3,2,H,0,1,A,M Atkinson,20,7,8,3,7,13,3,1,0,1,0,1,8.5,5,1.36,7.73,4.95,1.4,2019-2020
10931,E0,2019-12-28,Brighton,Bournemouth,2,0,H,1,0,H,P Tierney,16,10,6,2,8,11,9,2,0,2,0,0,1.75,3.9,4.33,1.79,3.85,4.43,2019-2020
10932,E0,2019-12-28,Newcastle,Everton,1,2,A,0,1,A,L Mason,20,22,5,9,13,13,5,8,2,2,0,0,3.6,3.4,2.05,3.55,3.4,2.14,2019-2020
10933,E0,2019-12-28,Southampton,Crystal Palace,1,1,D,0,0,D,A Madley,14,5,5,2,13,7,12,4,1,2,0,0,1.95,3.6,3.8,1.98,3.57,3.91,2019-2020
10934,E0,2019-12-28,Watford,Aston Villa,3,0,H,1,0,H,S Hooper,20,11,6,2,16,9,6,3,3,1,1,0,1.95,3.8,3.6,1.99,3.77,3.65,2019-2020
10935,E0,2019-12-28,Norwich,Tottenham,2,2,D,1,0,H,K Friend,5,15,2,7,12,10,4,6,3,3,0,0,5,4,1.66,4.93,4.07,1.69,2019-2020
10936,E0,2019-12-28,West Ham,Leicester,1,2,A,1,1,D,D Coote,14,13,4,8,16,4,5,5,4,1,0,0,4,3.9,1.83,4.03,3.87,1.86,2019-2020
10937,E0,2019-12-28,Burnley,Man United,0,2,A,0,1,A,M Dean,8,14,1,5,17,10,5,4,4,3,0,0,4.33,3.75,1.8,4.31,3.7,1.85,2019-2020
10939,E0,2019-12-29,Liverpool,Wolves,1,0,H,1,0,H,A Taylor,10,10,3,2,7,3,5,6,1,0,0,0,1.25,5.75,12,1.28,5.84,10.92,2019-2020
10938,E0,2019-12-29,Arsenal,Chelsea,1,2,A,1,0,H,C Pawson,7,13,2,4,13,19,2,3,5,4,0,0,2.87,3.75,2.3,2.86,3.73,2.35,2019-2020
10940,E0,2019-12-29,Man City,Sheffield United,2,0,H,0,0,D,C Kavanagh,16,8,4,0,5,6,8,5,1,1,0,0,1.16,7.5,16,1.18,7.62,14.91,2019-2020
10948,E0,2020-01-01,West Ham,Bournemouth,4,0,H,3,0,H,G Scott,14,3,7,2,3,12,9,2,1,2,0,0,1.9,3.75,3.8,1.95,3.84,3.68,2019-2020
10947,E0,2020-01-01,Norwich,Crystal Palace,1,1,D,1,0,H,J Moss,15,12,4,3,12,9,2,5,5,0,0,0,2.5,3.4,2.75,2.53,3.46,2.77,2019-2020
10946,E0,2020-01-01,Man City,Everton,2,1,H,0,0,D,A Marriner,16,7,7,2,11,11,3,6,0,4,0,0,1.25,6.5,10,1.27,6.19,10.49,2019-2020
10945,E0,2020-01-01,Watford,Wolves,2,1,H,1,0,H,A Madley,9,16,3,4,12,6,4,7,3,1,1,0,3,3.4,2.3,3.16,3.37,2.32,2019-2020
10949,E0,2020-01-01,Arsenal,Man United,2,0,H,2,0,H,C Kavanagh,10,10,4,4,11,15,1,4,2,0,0,0,2.55,3.6,2.62,2.58,3.64,2.61,2019-2020
10943,E0,2020-01-01,Newcastle,Leicester,0,3,A,0,2,A,M Atkinson,5,17,2,10,8,12,4,5,1,1,0,0,5,3.8,1.66,5.26,3.9,1.67,2019-2020
10942,E0,2020-01-01,Burnley,Aston Villa,1,2,A,0,2,A,M Oliver,20,11,1,6,12,10,8,4,1,1,0,0,1.75,3.8,4.33,1.81,3.81,4.37,2019-2020
10941,E0,2020-01-01,Brighton,Chelsea,1,1,D,0,1,A,S Attwell,16,16,5,5,8,15,5,3,2,3,0,0,3.6,3.6,1.95,3.7,3.64,2.01,2019-2020
10944,E0,2020-01-01,Southampton,Tottenham,1,0,H,1,0,H,M Dean,12,11,3,5,21,8,6,9,3,4,0,0,3.3,3.5,2.1,3.34,3.54,2.16,2019-2020
10950,E0,2020-01-02,Liverpool,Sheffield United,2,0,H,1,0,H,P Tierney,19,3,7,2,5,8,8,4,0,0,0,0,1.2,6.5,13,1.23,6.32,13.64,2019-2020
10951,E0,2020-01-10,Sheffield United,West Ham,1,0,H,0,0,D,M Oliver,13,7,3,2,11,6,7,3,1,0,0,0,1.95,3.4,4,2.02,3.43,3.94,2019-2020
10952,E0,2020-01-11,Crystal Palace,Arsenal,1,1,D,0,1,A,P Tierney,6,7,3,4,14,22,1,4,2,3,0,1,4.1,3.9,1.8,4.19,3.87,1.83,2019-2020
10953,E0,2020-01-11,Chelsea,Burnley,3,0,H,2,0,H,K Friend,18,7,8,2,7,4,10,3,0,3,0,0,1.28,5.5,11,1.29,5.61,11.06,2019-2020
10954,E0,2020-01-11,Everton,Brighton,1,0,H,1,0,H,D Coote,14,9,6,2,7,7,4,3,2,1,0,0,1.85,3.8,4,1.9,3.63,4.16,2019-2020
10955,E0,2020-01-11,Leicester,Southampton,1,2,A,1,1,D,L Mason,5,16,5,10,9,17,2,4,0,3,0,0,1.6,4,5.5,1.64,4.02,5.46,2019-2020
10956,E0,2020-01-11,Man United,Norwich,4,0,H,1,0,H,A Taylor,13,8,6,3,18,7,4,2,0,0,0,0,1.33,5.25,8.5,1.36,5.16,8.82,2019-2020
10957,E0,2020-01-11,Wolves,Newcastle,1,1,D,1,1,D,P Bankes,9,5,4,1,13,12,5,2,0,3,0,0,1.44,4.5,7.5,1.46,4.35,7.91,2019-2020
10958,E0,2020-01-11,Tottenham,Liverpool,0,1,A,0,1,A,M Atkinson,14,13,4,7,4,8,4,3,0,2,0,0,4.5,4.33,1.66,4.59,4.22,1.7,2019-2020
10959,E0,2020-01-12,Bournemouth,Watford,0,3,A,0,1,A,M Dean,10,18,1,6,3,13,5,5,1,1,0,0,2.6,3.3,2.7,2.61,3.37,2.75,2019-2020
10960,E0,2020-01-12,Aston Villa,Man City,1,6,A,0,4,A,J Moss,7,22,1,12,5,12,2,4,2,1,0,0,13,8.5,1.16,14.5,8.39,1.17,2019-2020
10968,E0,2020-01-18,Newcastle,Chelsea,1,0,H,0,0,D,C Kavanagh,7,19,2,4,9,14,1,10,1,1,0,0,6,4.5,1.5,6.02,4.53,1.52,2019-2020
10967,E0,2020-01-18,West Ham,Everton,1,1,D,1,1,D,A Marriner,12,11,6,3,11,13,7,6,1,0,0,0,2.9,3.5,2.37,2.96,3.46,2.4,2019-2020
10966,E0,2020-01-18,Southampton,Wolves,2,3,A,2,0,H,D England,11,8,5,4,13,12,1,3,2,1,0,0,2.4,3.4,3,2.39,3.37,3.05,2019-2020
10965,E0,2020-01-18,Norwich,Bournemouth,1,0,H,1,0,H,P Tierney,16,6,5,3,10,10,4,5,2,2,1,1,2.2,3.5,3.25,2.22,3.56,3.19,2019-2020
10962,E0,2020-01-18,Arsenal,Sheffield United,1,1,D,1,0,H,M Dean,11,12,4,4,9,13,4,5,1,2,0,0,1.83,3.6,4.33,1.85,3.61,4.46,2019-2020
10963,E0,2020-01-18,Brighton,Aston Villa,1,1,D,1,0,H,A Madley,10,8,2,3,11,13,3,4,3,3,0,0,1.66,4,5,1.65,4.29,4.94,2019-2020
10961,E0,2020-01-18,Watford,Tottenham,0,0,D,0,0,D,M Oliver,15,17,2,5,13,13,3,3,2,3,0,0,3.25,3.5,2.2,3.18,3.52,2.25,2019-2020
10964,E0,2020-01-18,Man City,Crystal Palace,2,2,D,0,1,A,S Scott,25,5,6,3,9,7,14,2,1,2,0,0,1.1,11,19,1.1,10.64,24.53,2019-2020
10969,E0,2020-01-19,Burnley,Leicester,2,1,H,0,1,A,A Taylor,8,18,5,8,14,8,4,5,1,0,0,0,4.33,3.75,1.83,4.19,3.71,1.87,2019-2020
10970,E0,2020-01-19,Liverpool,Man United,2,0,H,1,0,H,C Pawson,16,9,5,4,7,10,11,5,1,3,0,0,1.36,5.25,8,1.37,5.12,8.31,2019-2020
10974,E0,2020-01-21,Everton,Newcastle,2,2,D,1,0,H,S Hooper,17,8,8,2,13,10,6,4,1,1,0,0,1.55,4.1,6,1.6,3.99,6.06,2019-2020
10975,E0,2020-01-21,Sheffield United,Man City,0,1,A,0,0,D,L Mason,4,18,1,5,13,13,5,13,4,3,0,0,7,5,1.4,7.41,4.82,1.43,2019-2020
10976,E0,2020-01-21,Chelsea,Arsenal,2,2,D,1,0,H,S Attwell,19,2,8,2,11,6,17,5,2,1,0,1,1.72,3.9,4.5,1.74,3.95,4.71,2019-2020
10973,E0,2020-01-21,Crystal Palace,Southampton,0,2,A,0,1,A,A Marriner,6,15,0,6,12,13,0,8,1,2,0,0,2.7,3.25,2.7,2.73,3.26,2.72,2019-2020
10971,E0,2020-01-21,Aston Villa,Watford,2,1,H,0,1,A,M Atkinson,16,8,5,2,11,18,6,3,2,2,0,0,2.8,3.5,2.45,2.86,3.46,2.49,2019-2020
10972,E0,2020-01-21,Bournemouth,Brighton,3,1,H,2,0,H,K Friend,11,21,3,8,9,12,5,8,1,1,0,0,2.87,3.4,2.45,2.94,3.35,2.47,2019-2020
10977,E0,2020-01-22,Leicester,West Ham,4,1,H,2,0,H,D Coote,19,6,8,2,10,19,7,8,1,1,0,0,1.53,4.33,6,1.53,4.49,5.97,2019-2020
10978,E0,2020-01-22,Tottenham,Norwich,2,1,H,1,0,H,C Kavanagh,14,12,3,2,12,7,7,3,0,1,0,0,1.4,5,7.5,1.42,4.89,7.5,2019-2020
10979,E0,2020-01-22,Man United,Burnley,0,2,A,0,1,A,J Moss,24,5,7,2,11,7,5,2,0,2,0,0,1.36,4.75,9,1.41,4.65,8.43,2019-2020
10980,E0,2020-01-23,Wolves,Liverpool,1,2,A,0,1,A,M Oliver,10,13,3,6,6,11,2,4,0,1,0,0,5.75,3.8,1.61,5.63,3.92,1.64,2019-2020
10981,E0,2020-01-29,West Ham,Liverpool,0,2,A,0,1,A,J Moss,7,13,4,5,6,6,3,7,2,0,0,0,8.5,5.5,1.33,8.76,5.55,1.33,2019-2020
10989,E0,2020-02-01,Man United,Wolves,0,0,D,0,0,D,P Tierney,15,14,5,3,14,15,4,6,3,2,0,0,2.25,3.25,3.4,2.23,3.24,3.48,2019-2020
10988,E0,2020-02-01,West Ham,Brighton,3,3,D,2,0,H,M Oliver,12,19,6,6,8,9,4,6,1,1,0,0,2.6,3.3,2.75,2.56,3.37,2.8,2019-2020
10987,E0,2020-02-01,Watford,Everton,2,3,A,2,2,D,C Pawson,11,12,2,5,17,14,4,4,2,2,0,1,2.75,3.3,2.62,2.75,3.31,2.64,2019-2020
10986,E0,2020-02-01,Newcastle,Norwich,0,0,D,0,0,D,M Atkinson,15,19,5,4,10,15,8,12,2,1,0,0,2.2,3.4,3.3,2.24,3.39,3.31,2019-2020
10985,E0,2020-02-01,Liverpool,Southampton,4,0,H,0,0,D,K Friend,16,17,9,4,9,15,6,11,0,2,0,0,1.25,6,12,1.28,5.86,10.73,2019-2020
10984,E0,2020-02-01,Crystal Palace,Sheffield United,0,1,A,0,0,D,A Madley,13,10,3,3,9,15,9,5,3,2,0,0,3.1,3.1,2.5,3.11,3.06,2.52,2019-2020
10983,E0,2020-02-01,Bournemouth,Aston Villa,2,1,H,2,0,H,A Taylor,16,18,6,5,10,15,1,8,1,3,1,0,2.1,3.6,3.3,2.13,3.57,3.39,2019-2020
10982,E0,2020-02-01,Leicester,Chelsea,2,2,D,0,0,D,L Mason,14,7,4,3,16,14,4,6,2,2,0,0,2.5,3.6,2.7,2.52,3.59,2.72,2019-2020
10990,E0,2020-02-02,Burnley,Arsenal,0,0,D,0,0,D,C Kavanagh,15,13,2,2,8,11,5,7,1,3,0,0,3.6,3.6,2,3.75,3.53,2.02,2019-2020
10991,E0,2020-02-02,Tottenham,Man City,2,0,H,0,0,D,M Dean,3,18,3,5,8,14,2,6,2,3,0,1,5.5,4.6,1.53,5.64,4.45,1.56,2019-2020
10992,E0,2020-02-08,Everton,Crystal Palace,3,1,H,1,0,H,D Coote,14,10,8,2,11,12,4,6,0,1,0,0,1.61,3.8,6,1.63,3.77,6.02,2019-2020
10993,E0,2020-02-08,Brighton,Watford,1,1,D,0,1,A,K Friend,10,5,2,2,9,12,3,2,2,2,0,0,2.1,3.4,3.6,2.15,3.37,3.53,2019-2020
10994,E0,2020-02-09,Sheffield United,Bournemouth,2,1,H,1,1,D,J Moss,16,10,6,2,10,8,8,4,2,2,0,0,1.66,3.6,5.75,1.72,3.54,5.58,2019-2020
10995,E0,2020-02-14,Wolves,Leicester,0,0,D,0,0,D,M Dean,15,9,3,3,13,10,7,0,2,2,0,1,2.5,3.3,2.87,2.55,3.29,2.91,2019-2020
