player_id,name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,team,yellow,red,npg,npxG,xGChain,xGBuildup
7298,Ben White,2020,DC,36,0,10,3208,0.4792186003178358,0,0.9432324860244988,8,Brighton,3,1,0,0.4792186003178358,8.348604042083025,7.907714944332838
7312,Xande Silva,2018,Sub,1,0,2,15,0.0697230994701385,0,0.0139105999842286,1,West Ham,0,0,0,0.0697230994701385,0.0836336016654968,0.0
7314,Tyreke Johnson,2018,Sub,1,0,0,1,0.0,0,0.0,0,Southampton,0,0,0,0.0,0.0,0.0
7322,Bukayo Saka,2024,FWR,5,1,11,405,1.8653656244277956,5,2.7395251467823982,12,Arsenal,1,0,1,1.8653656244277956,3.592959091067314,1.1340686082839966
7322,Bukayo Saka,2023,FWR,35,16,107,2990,16.807056225836277,8,11.325986489653587,89,Arsenal,4,0,10,12.240043208003044,30.35759701579809,13.228619534522297
7322,Bukayo Saka,2022,AMR,38,14,89,3216,11.300049655139446,11,7.042980744503439,75,Arsenal,6,0,12,9.01654163748026,23.58317681774497,11.6032799705863
7322,Bukayo Saka,2021,Sub,38,11,97,3034,9.905906103551388,7,7.6313808765262365,68,Arsenal,6,0,9,8.383569121360779,19.44989830069244,9.058580647222698
7322,Bukayo Saka,2020,DML,32,5,61,2577,7.169173154979944,3,4.511790509335697,38,Arsenal,1,0,5,7.169173154979944,18.292466957122087,9.18044448364526
7322,Bukayo Saka,2019,AML,26,1,13,1769,1.1424380782991648,5,3.680352535098791,21,Arsenal,6,0,1,1.1424380782991648,7.812512021511793,5.022922188043594
7322,Bukayo Saka,2018,Sub,1,0,0,6,0.0,0,0.0,0,Arsenal,0,0,0,0.0,0.0,0.0
7326,Kayne Ramsay,2020,DR,1,0,0,90,0.0,0,0.0,0,Southampton,1,0,0,0.0,0.016576699912548,0.016576699912548
7326,Kayne Ramsay,2018,DR,1,0,0,90,0.0,0,0.0,0,Southampton,0,0,0,0.0,0.0,0.0
7332,Max Kilman,2024,DC,5,0,2,450,0.5781181529164314,1,0.2179109416902065,4,West Ham,2,0,0,0.5781181529164314,1.3247701302170751,1.1550250872969627
7332,Max Kilman,2023,DC,38,2,14,3420,2.598186601884663,0,1.1396792819723487,17,Wolverhampton Wanderers,7,0,2,2.598186601884663,9.353960192762315,8.874694420956075
7332,Max Kilman,2022,DC,37,0,14,3310,1.4871823685243726,0,0.1923391576856374,4,Wolverhampton Wanderers,3,0,0,1.4871823685243726,5.1283416245132685,4.97854402475059
7332,Max Kilman,2021,DC,30,1,13,2693,1.3776236288249493,0,0.1449057012796402,3,Wolverhampton Wanderers,3,0,1,1.3776236288249493,5.232632765546441,5.062295773997903
7332,Max Kilman,2020,DC,18,0,6,1291,0.3080162983387708,1,0.313057804480195,5,Wolverhampton Wanderers,4,0,0,0.3080162983387708,2.029523121193052,1.8352266997098925
7332,Max Kilman,2019,DC,3,0,0,183,0.0,0,0.0,0,Wolverhampton Wanderers,0,0,0,0.0,0.0350346006453037,0.0350346006453037
7332,Max Kilman,2018,Sub,1,0,0,1,0.0,0,0.0,0,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0
7333,Caleb Okoli,2024,DC,3,0,3,270,0.334328344091773,0,0.0,0,Leicester,1,0,0,0.334328344091773,0.1754467152059078,0.1567468829452991
7335,Callum Slattery,2018,Sub,3,0,1,107,0.1008519977331161,0,0.0,0,Southampton,0,0,0,0.1008519977331161,0.2646859884262085,0.1638340055942535
7338,Bryan Gil Salvatierra,2023,Sub,11,0,4,182,0.7904373183846474,0,0.192443910986185,4,Tottenham,0,0,0,0.7904373183846474,2.1181607861071825,1.3597642369568348
7338,Bryan Gil Salvatierra,2022,Sub,4,0,2,148,0.0724655985832214,1,0.2734795957803726,2,Tottenham,1,0,0,0.0724655985832214,0.9004369974136353,0.5544919967651367
7338,Bryan Gil Salvatierra,2021,Sub,9,0,1,76,0.100671000778675,0,0.1044243015348911,2,Tottenham,0,0,0,0.100671000778675,0.9023013021796942,0.7428102996200323
7340,Rhys Healey,2018,Sub,3,0,1,30,0.0443128012120723,0,0.0321585014462471,1,Cardiff,0,0,0,0.0443128012120723,0.306428998708725,0.2299569994211197
7352,Tyler Adams,2023,Sub,3,0,0,111,0.0,0,0.0976069122552871,1,Bournemouth,0,0,0,0.0,0.5493647493422031,0.4517578370869159
7352,Tyler Adams,2022,DMC,24,0,4,2159,0.0683434996753931,0,1.370405713096261,24,Leeds,4,1,0,0.0683434996753931,6.9535529762506485,5.69552486948669
7365,Lucas Paquetá,2024,MC,5,1,7,374,0.9938137773424388,0,0.1491173692047596,3,West Ham,1,0,0,0.2326449397951364,0.7782844174653292,0.6675607860088348
7365,Lucas Paquetá,2023,DMC,31,4,42,2676,4.605092185549438,6,5.833031775429845,41,West Ham,10,0,2,3.082754510454833,13.320021394640207,7.106406299397349
7365,Lucas Paquetá,2022,Sub,28,4,53,2209,5.04679605551064,3,2.8692219518125057,32,West Ham,5,0,3,4.285627054050565,9.569089142605662,4.352459283545613
7366,Maximilian Wöber,2022,Sub,16,0,9,1263,0.464545956812799,0,0.742159578949213,6,Leeds,3,0,0,0.464545956812799,2.019608302041888,1.427522011101246
7376,Ozan Kabak,2021,DC,11,0,5,926,0.5807484108954668,0,0.0303338011726737,2,Norwich,2,0,0,0.5807484108954668,0.9165707966312766,0.8188285967335105
7376,Ozan Kabak,2020,DC,9,0,1,807,0.0860282033681869,0,0.0293869003653526,1,Liverpool,3,0,0,0.0860282033681869,1.8639124035835264,1.8639124035835264
7382,Dan Burn,2024,DC,5,0,3,450,0.4775572530925274,0,0.0,0,Newcastle United,3,0,0,0.4775572530925274,2.4193809777498245,2.4193809777498245
7382,Dan Burn,2023,DL,33,2,23,2763,4.111052492633462,2,1.8968225196003916,9,Newcastle United,4,0,2,4.111052492633462,15.2240951359272,13.172115057706833
7382,Dan Burn,2022,DC,38,1,21,3130,2.2566577959805727,0,2.0211693542078137,16,Newcastle United,5,0,1,2.2566577959805727,11.169189976528289,10.764644430950284
7382,Dan Burn,2021,DC,16,0,11,1440,0.6534763853996992,1,0.7577458033338189,4,Newcastle United,4,0,0,0.6534763853996992,0.9607160948216916,0.936926294118166
7382,Dan Burn,2021,Sub,13,1,7,1025,0.9580586096271873,0,0.6954154968261719,2,Brighton,4,0,1,0.9580586096271873,2.0091578904539347,2.0091578904539347
7382,Dan Burn,2020,Sub,27,1,17,2059,1.0781692042946815,0,0.977860301733017,10,Brighton,5,0,1,1.0781692042946815,4.978818798437715,4.176192915067077
7382,Dan Burn,2019,DC,34,0,13,2879,1.9053620267659424,0,1.6736764125525951,20,Brighton,5,0,0,1.9053620267659424,7.785164429806173,6.515011277981103
7383,Josh Benson,2020,MC,6,0,2,257,0.2044139951467514,0,0.0,0,Burnley,0,0,0,0.2044139951467514,0.157301802188158,0.1324695982038974
7384,Chris Mepham,2023,Sub,10,0,1,610,0.0895473062992096,1,0.474224217236042,3,Bournemouth,2,0,0,0.0895473062992096,1.973433375358581,1.934802167117596
7384,Chris Mepham,2022,DC,26,0,8,2197,0.5010207425802946,0,0.2000297037884593,4,Bournemouth,7,0,0,0.5010207425802946,1.9172365125268696,1.744029906578362
7384,Chris Mepham,2019,DC,12,1,7,909,1.0533044748008251,0,0.0767363980412483,1,Bournemouth,1,0,1,1.0533044748008251,0.943722490221262,0.7480954900383949
7384,Chris Mepham,2018,Sub,13,0,2,850,0.0504378974437713,1,0.6852380037307739,2,Bournemouth,1,0,0,0.0504378974437713,0.9597990727052093,0.9470226727426052
7390,Karlan Grant,2020,FW,21,1,16,1140,1.6942400857806206,0,0.1491860933601856,2,West Bromwich Albion,1,0,1,1.6942400857806206,1.8100058129057288,0.5052713081240654
7390,Karlan Grant,2018,Sub,13,4,21,868,3.276358377188444,0,0.2673430982977152,8,Huddersfield,0,0,4,3.276358377188444,3.671060811728239,0.2814021948724985
7395,Carlos Vinicius,2023,Sub,13,2,9,286,1.6243880316615105,0,0.5761066563427448,5,Fulham,2,0,2,1.6243880316615105,3.164248041808605,1.0699065858498216
7395,Carlos Vinicius,2022,Sub,28,5,21,1079,3.5915758907794952,2,0.5233518667519093,8,Fulham,3,0,5,3.5915758907794952,5.013299356214702,1.3816988291218877
7395,Carlos Vinicius,2020,Sub,9,1,7,300,1.2549914866685867,0,0.1027939021587371,2,Tottenham,2,0,1,1.2549914866685867,1.4212629944086077,0.0867183990776538
7420,Miguel Almirón,2024,Sub,2,0,0,2,0.0,0,0.0,0,Newcastle United,0,0,0,0.0,0.0,0.0
7420,Miguel Almirón,2023,FWR,33,3,41,1967,5.132560992613435,1,3.0761873684823517,25,Newcastle United,2,0,3,5.132560992613435,12.225016118958592,5.606135703623295
7420,Miguel Almirón,2022,FWR,34,11,69,2550,8.727059464901686,2,2.9551383573561907,26,Newcastle United,2,0,11,8.727059464901686,14.478478658944368,5.557318415492773
7420,Miguel Almirón,2021,MC,30,1,32,1730,1.7120565995573995,0,1.001836535986513,17,Newcastle United,2,0,1,1.7120565995573995,5.636095905676484,3.2259818157181144
7420,Miguel Almirón,2020,Sub,34,4,33,2458,3.509381575509906,1,3.135926203802228,31,Newcastle United,3,0,4,3.509381575509906,9.295027982443573,3.899067178368568
7420,Miguel Almirón,2019,FW,36,4,55,3063,7.755136603489518,2,2.9012297028675675,31,Newcastle United,5,0,4,7.755136603489518,13.875708766281605,3.989844188094139
7420,Miguel Almirón,2018,Sub,10,0,19,774,1.5924233999103308,0,0.6939392052590847,13,Newcastle United,0,0,0,1.5924233999103308,3.5701114013791084,1.5125924311578274
7430,Emerson,2023,DR,22,1,6,1145,0.1771470475941896,0,0.4156769150868058,3,Tottenham,4,0,1,0.1771470475941896,4.4803829826414585,4.325593873858452
7430,Emerson,2022,DMR,26,2,17,1733,1.7453065998852253,1,0.4839589893817901,9,Tottenham,2,1,2,1.7453065998852253,7.7816263027489185,5.672533370554447
7430,Emerson,2021,DR,31,1,15,2296,2.020111955702305,1,2.450624798424542,28,Tottenham,5,0,1,2.020111955702305,12.576655813492836,9.261143207550049
7437,Demeaco Duhaney,2018,DR,1,0,0,49,0.0,0,0.0,0,Huddersfield,0,0,0,0.0,0.0,0.0
7438,James Garner,2024,Sub,2,0,1,155,0.0167871005833148,0,0.0155591880902647,1,Everton,1,0,0,0.0167871005833148,0.1108489632606506,0.0940618589520454
7438,James Garner,2023,MR,37,1,41,3016,2.2248211354017258,2,5.287607742473483,43,Everton,7,0,1,2.2248211354017258,9.332132609561086,5.183267613872886
7438,James Garner,2022,Sub,16,0,9,777,0.8283093441277742,1,0.4450816921889782,7,Everton,3,0,0,0.8283093441277742,1.719324741512537,0.9061288554221392
7438,James Garner,2019,Sub,1,0,0,5,0.0,0,0.0,0,Manchester United,0,0,0,0.0,0.0362557992339134,0.0362557992339134
7438,James Garner,2018,Sub,1,0,0,1,0.0,0,0.0,0,Manchester United,0,0,0,0.0,0.0,0.0
7439,Tahith Chong,2023,MC,33,4,30,1978,3.5191842010244727,0,0.43756147287786,9,Luton,4,0,4,3.5191842010244727,5.8977455431595445,3.575332073494792
7439,Tahith Chong,2019,Sub,3,0,1,29,0.0718816965818405,0,0.0,0,Manchester United,0,0,0,0.0718816965818405,0.085999596863985,0.0141179002821445
7439,Tahith Chong,2018,Sub,2,0,2,35,0.2937690019607544,0,0.0,0,Manchester United,0,0,0,0.2937690019607544,0.4904190003871918,0.1966490000486374
7458,Matty Daly,2018,Sub,2,0,0,71,0.0,0,0.0,0,Huddersfield,0,0,0,0.0,0.0,0.0
7459,Will Norris,2020,GK,2,0,0,180,0.0,0,0.0476219989359378,1,Burnley,0,0,0,0.0,0.093351200222969,0.0457292012870311
7459,Will Norris,2018,Sub,1,0,0,1,0.0,0,0.0,0,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0
7470,Mathias Normann,2021,MC,23,1,26,1661,0.835538562387228,2,2.2901421673595905,13,Norwich,6,0,1,0.835538562387228,3.4090149104595184,1.4079527165740728
7484,Stephy Mavididi,2024,Sub,5,2,6,211,1.4435222744941711,0,0.340636309236288,3,Leicester,0,0,2,1.4435222744941711,1.572917815297842,0.6799664050340652
7487,Aaron Rowe,2018,Sub,2,0,0,68,0.0,0,0.0,0,Huddersfield,0,0,0,0.0,0.0225143991410732,0.0225143991410732
7490,Mason Greenwood,2021,FW,18,5,48,1305,4.480731018818915,1,1.3290867917239666,17,Manchester United,1,0,5,4.480731018818915,6.188842663541436,1.7466596020385623
7490,Mason Greenwood,2020,Sub,31,7,67,1825,6.975751496851444,2,2.427899083122611,14,Manchester United,2,0,7,6.975751496851444,14.031829975545406,5.954049182124436
7490,Mason Greenwood,2019,Sub,31,10,39,1304,3.3878568075597286,1,1.4115078235045075,14,Manchester United,0,0,10,3.3878568075597286,8.51698026061058,4.284459423273802
7490,Mason Greenwood,2018,Sub,3,0,7,111,0.7973629832267761,0,0.0723448991775512,3,Manchester United,0,0,0,0.7973629832267761,1.0192560255527496,0.6869980096817017
7498,Lyle Foster,2023,ML,24,5,34,1938,5.608147136867046,3,1.4990256652235985,19,Burnley,0,1,5,5.608147136867046,8.676230592653155,2.611631980165839
7546,Harvey Elliott,2024,Sub,1,0,0,5,0.0,0,0.0,0,Liverpool,0,0,0,0.0,0.0,0.0
7546,Harvey Elliott,2023,Sub,34,3,49,1268,2.5765033923089504,6,4.262343382462859,36,Liverpool,2,0,3,2.5765033923089504,14.047137239947917,9.563051972538233
7546,Harvey Elliott,2022,Sub,32,1,36,1602,2.027079835534096,2,3.9797140900045633,26,Liverpool,2,0,1,2.027079835534096,14.912637444213033,10.783384276553988
7546,Harvey Elliott,2021,Sub,6,0,10,348,0.6139416918158531,0,0.5197128988802433,9,Liverpool,0,0,0,0.6139416918158531,3.1572379767894745,2.2090619802474976
7546,Harvey Elliott,2019,Sub,2,0,0,5,0.0,0,0.0,0,Liverpool,0,0,0,0.0,0.0,0.0
7546,Harvey Elliott,2018,Sub,2,0,1,16,0.0564981997013092,0,0.0,0,Fulham,0,0,0,0.0564981997013092,0.096279002726078,0.0397807992994785
7582,Mark Travers,2024,GK,1,0,0,90,0.0,0,0.0,0,Bournemouth,0,0,0,0.0,0.1337498277425766,0.1337498277425766
7582,Mark Travers,2023,GK,4,0,0,360,0.0,0,0.0,0,Bournemouth,0,0,0,0.0,0.0,0.0
7582,Mark Travers,2022,GK,12,0,0,1030,0.0,0,0.0,0,Bournemouth,0,0,0,0.0,0.7557743489742279,0.7557743489742279
7582,Mark Travers,2019,GK,1,0,0,90,0.0,0,0.0,0,Bournemouth,0,0,0,0.0,0.0198047999292612,0.0198047999292612
7582,Mark Travers,2018,GK,2,0,0,180,0.0,0,0.0,0,Bournemouth,0,0,0,0.0,0.9676400125026704,0.9676400125026704
7589,Wesley Fofana,2024,DC,5,0,1,419,0.0528734661638736,0,0.4769220426678657,4,Chelsea,3,0,0,0.0528734661638736,1.5613329857587814,1.1825218293815851
7589,Wesley Fofana,2022,DC,15,1,6,1192,0.4184241937473416,0,0.0366367762908339,2,Chelsea,3,0,1,0.4184241937473416,3.707444317638874,3.6944747176021338
7589,Wesley Fofana,2022,DC,2,0,2,180,0.4368094112724066,0,0.0,0,Leicester,1,0,0,0.4368094112724066,0.7555929720401764,0.3324030041694641
7589,Wesley Fofana,2021,DC,7,0,3,630,0.5680099092423916,0,0.036049198359251,2,Leicester,2,0,0,0.5680099092423916,2.999755318276584,2.980498324148357
7589,Wesley Fofana,2020,DC,28,0,11,2274,1.376329679042101,0,0.2828556019812822,6,Leicester,7,0,0,1.376329679042101,7.294463628903031,7.199465861544013
7602,Kelland Watts,2019,Sub,1,0,0,12,0.0,0,0.0,0,Newcastle United,0,0,0,0.0,0.0,0.0
7603,Marc Guehi,2024,DC,5,0,0,450,0.0,0,0.0154110072180628,1,Crystal Palace,1,0,0,0.0,1.9846340417861936,1.9846340417861936
7603,Marc Guehi,2023,DC,25,0,5,2021,0.4888940155506134,1,0.962568361312151,7,Crystal Palace,2,0,0,0.4888940155506134,6.667929092422128,6.454947093501687
7603,Marc Guehi,2022,DC,37,1,14,3330,1.6622220277786257,0,0.6576718036085367,10,Crystal Palace,8,0,1,1.6622220277786257,4.7370849046856165,4.268240002915263
7603,Marc Guehi,2021,DC,36,2,19,3227,2.491802053526044,1,1.2006488796323538,6,Crystal Palace,4,0,2,2.491802053526044,7.82427760027349,7.775645872578025
7688,Max Aarons,2023,DR,20,0,2,1219,0.0476108696311712,1,0.8764500692486763,7,Bournemouth,1,0,0,0.0476108696311712,3.960431007668376,3.3971939999610186
7688,Max Aarons,2021,DR,34,0,13,2882,0.8394248560070992,2,1.7876457879319787,20,Norwich,8,0,0,0.8394248560070992,4.762461667880416,2.484261809848249
7688,Max Aarons,2019,DR,36,0,14,3240,0.6508807009086013,1,3.895118203014136,23,Norwich,7,0,0,0.6508807009086013,10.055002326145768,7.378265496343374
7689,Ben Godfrey,2023,Sub,15,0,15,1131,2.1673798076808453,0,0.2029681168496608,3,Everton,2,0,0,2.1673798076808453,1.4282750822603705,1.147367212921381
7689,Ben Godfrey,2022,DC,13,0,6,799,0.7159480974078178,1,0.1486973017454147,3,Everton,2,0,0,0.7159480974078178,0.383764199912548,0.1242173947393894
7689,Ben Godfrey,2021,DC,23,0,18,2034,1.3012615218758583,0,0.7069949032738805,12,Everton,6,0,0,1.3012615218758583,2.775720400735736,2.278058306314051
7689,Ben Godfrey,2020,Sub,31,0,14,2682,0.7931147944182158,2,0.9784833025187254,4,Everton,4,0,0,0.7931147944182158,5.550381664186716,4.866148971021175
7689,Ben Godfrey,2019,DC,30,0,15,2649,0.8582229670137167,0,0.0743105020374059,3,Norwich,3,1,0,0.8582229670137167,6.353032384999096,6.246153076179326
7690,Grant Hanley,2021,DC,33,1,20,2899,1.696234492585063,0,0.3979412950575351,6,Norwich,2,0,1,1.696234492585063,3.552236177958548,3.4605953795835376
7690,Grant Hanley,2019,DC,15,0,8,1261,0.4398997966200113,0,0.0,0,Norwich,4,0,0,0.4398997966200113,1.7992960009723902,1.7992960009723902
7691,Jamal Lewis,2022,Sub,2,0,0,4,0.0,0,0.0,0,Newcastle United,0,0,0,0.0,0.0,0.0
7691,Jamal Lewis,2021,Sub,5,0,0,261,0.0,0,0.0268901996314525,1,Newcastle United,1,0,0,0.0,0.2706953976303339,0.2438051979988813
7691,Jamal Lewis,2020,DL,24,0,3,1824,0.1195767000317573,1,0.989783015102148,14,Newcastle United,4,0,0,0.1195767000317573,4.688645210117102,3.7277639638632536
7691,Jamal Lewis,2019,DL,28,1,9,2311,0.348726699128747,0,1.0117014981806278,15,Norwich,4,0,1,0.348726699128747,4.066843907348812,2.890743196941912
7692,Tom Trybull,2019,DMC,16,0,11,1159,0.4442538917064667,0,0.1500191995874047,3,Norwich,2,0,0,0.4442538917064667,3.487556288950145,3.3334144931286573
7693,Kenny McLean,2021,Sub,31,1,33,2710,1.91708598844707,0,1.0888230931013825,10,Norwich,3,0,1,1.91708598844707,5.813929988071322,3.868613997474313
7693,Kenny McLean,2019,DMC,37,1,30,2955,1.2136972770094872,1,2.622597675770521,24,Norwich,5,0,1,1.2136972770094872,8.084727596491575,6.269313354045153
7694,Marco Stiepermann,2019,AMC,24,0,19,1201,1.293781528249383,0,0.9374049045145512,12,Norwich,6,0,0,1.293781528249383,5.158777208998799,3.412889959290624
7695,Todd Cantwell,2021,MR,8,0,5,443,0.1200836393982172,0,0.30902099609375,1,Norwich,2,0,0,0.1200836393982172,0.6448747999966145,0.2841974943876266
7695,Todd Cantwell,2019,AML,37,6,42,2528,5.675050851888955,2,2.318531099706888,36,Norwich,6,0,6,5.675050851888955,11.005107331089675,3.805258991196752
7696,Teemu Pukki,2021,FW,37,11,71,3278,11.44952037371695,3,4.062802174128592,27,Norwich,4,0,8,9.166050033643842,11.974240876734257,1.043409519828856
7696,Teemu Pukki,2019,FW,36,11,80,2908,11.524341631680729,3,3.619014976546168,30,Norwich,3,0,9,10.002006579190493,14.75146913342178,2.368443002924323
7697,Onel Hernández,2019,Sub,26,1,29,1377,1.9121502777561543,2,0.9162323046475648,20,Norwich,0,0,1,1.9121502777561543,3.505058079957962,0.89845878072083
7698,Leandro Trossard,2024,Sub,5,1,6,226,0.3421334102749824,0,0.6256256103515625,3,Arsenal,0,1,1,0.3421334102749824,1.5849828869104383,0.6704940348863602
7698,Leandro Trossard,2023,Sub,34,12,60,1649,9.575767548754811,1,3.252073733136058,24,Arsenal,2,0,12,9.575767548754811,16.976479506120086,5.5028668232262135
7698,Leandro Trossard,2022,DML,16,7,38,1350,5.469185333698988,2,1.8049644231796265,23,Brighton,1,0,7,5.469185333698988,9.89418302476406,3.582977244630456
7698,Leandro Trossard,2022,Sub,20,1,17,913,1.5992688797414305,10,4.55361295491457,24,Arsenal,0,0,1,1.5992688797414305,6.435605175793171,3.1665393002331257
7698,Leandro Trossard,2021,ML,34,8,73,2830,7.961571488529444,3,5.277916149236262,47,Brighton,2,0,7,7.20040250197053,16.139060961082578,5.856930652633309
7698,Leandro Trossard,2020,FW,35,5,58,2647,5.41275604814291,5,5.398416018113494,51,Brighton,2,0,5,5.41275604814291,15.99893388338387,7.631561153568327
7698,Leandro Trossard,2019,FWL,31,5,41,2018,5.354306818917394,3,4.625107796862721,42,Brighton,0,0,5,5.354306818917394,12.011701306328176,4.779168190434575
7699,Adam Webster,2024,Sub,1,0,0,10,0.0,0,0.0,0,Brighton,0,0,0,0.0,0.0974678918719291,0.0974678918719291
7699,Adam Webster,2023,DC,15,0,8,1146,0.4553392454981804,0,0.210617184638977,5,Brighton,1,0,0,0.4553392454981804,6.527007706463337,6.405847318470478
7699,Adam Webster,2022,DC,27,0,18,2000,1.5340027026832104,0,0.5189482178539038,6,Brighton,2,0,0,1.5340027026832104,9.7150968182832,9.189998405054212
7699,Adam Webster,2021,DR,22,2,8,1419,1.486678946763277,0,0.036905899643898,1,Brighton,5,0,2,1.486678946763277,3.169359415769577,3.152342416346073
7699,Adam Webster,2020,DC,29,1,25,2596,1.2729560993611813,0,0.2532154992222786,5,Brighton,4,0,1,1.2729560993611813,7.724679803475738,7.582416407763958
7699,Adam Webster,2019,DC,31,3,16,2668,1.5777925020083785,1,1.0943772848695517,10,Brighton,4,0,3,1.5777925020083785,6.390758313238621,6.152599917724729
7700,Che Adams,2022,FW,28,5,47,2019,7.306276918388903,3,2.7257514875382185,24,Southampton,1,0,5,7.306276918388903,11.955216951668262,4.128748474642634
7700,Che Adams,2021,FW,30,7,49,2039,8.289287440478802,3,2.845940789207816,25,Southampton,0,0,7,8.289287440478802,10.300948925316334,1.4006276857107878
7700,Che Adams,2020,FW,36,9,55,2685,12.118733704090118,5,5.227753119543195,37,Southampton,1,0,9,12.118733704090118,14.486906673759222,2.744625011458993
7700,Che Adams,2019,FW,30,4,36,1096,5.865680541843176,2,1.988808723166585,13,Southampton,0,0,4,5.865680541843176,7.280021192505956,1.2057215981185436
7701,Moussa Djenepo,2022,DL,16,0,3,695,0.2433777973055839,2,0.5622396729886532,9,Southampton,1,0,0,0.2433777973055839,1.891867060214281,1.2555831149220469
7701,Moussa Djenepo,2021,ML,12,0,11,449,1.276968114078045,0,0.2697714008390903,6,Southampton,3,0,0,1.276968114078045,2.4210695922374725,1.098878813907504
7701,Moussa Djenepo,2020,Sub,27,1,14,1236,0.792782393284142,0,0.4018722958862781,6,Southampton,5,0,1,0.792782393284142,2.9883765131235123,1.913124832324684
7701,Moussa Djenepo,2019,Sub,18,2,20,920,2.240284813567996,2,2.0511130169034004,11,Southampton,4,1,2,2.240284813567996,5.601650357246399,2.5700224731117487
7702,Dean Henderson,2024,GK,5,0,0,450,0.0,0,0.0,0,Crystal Palace,1,0,0,0.0,0.4832994639873504,0.4832994639873504
7702,Dean Henderson,2023,GK,18,0,0,1620,0.0,0,0.0,0,Crystal Palace,2,0,0,0.0,1.232629640027881,1.232629640027881
7702,Dean Henderson,2022,GK,18,0,0,1620,0.0,0,0.0,0,Nottingham Forest,2,0,0,0.0,1.2316672131419182,1.2316672131419182
7702,Dean Henderson,2020,Sub,13,0,0,1122,0.0,0,0.0,0,Manchester United,3,0,0,0.0,1.281179204583168,1.281179204583168
7702,Dean Henderson,2019,GK,36,0,1,3240,0.0330407992005348,0,0.0218688007444143,1,Sheffield United,2,0,0,0.0330407992005348,0.2936275973916054,0.2936275973916054
7703,John Egan,2023,DC,6,0,3,491,0.2383595146238804,0,0.0,0,Sheffield United,2,0,0,0.2383595146238804,0.3853593021631241,0.2653413340449333
7703,John Egan,2020,DC,31,0,14,2628,0.4912482975050807,1,0.6186051927506924,3,Sheffield United,7,1,0,0.4912482975050807,4.387039129622281,3.7450276343151927
7703,John Egan,2019,DC,36,2,27,3193,2.6867086198180914,0,0.4515930116176605,1,Sheffield United,3,1,2,2.6867086198180914,3.889268606901169,3.759342309087515
7704,Chris Basham,2023,MC,8,0,2,298,0.4091367721557617,0,0.142877459526062,2,Sheffield United,1,0,0,0.4091367721557617,0.30363729596138,0.30363729596138
7704,Chris Basham,2020,DC,31,0,10,2602,0.6195668987929821,1,1.0665377043187618,12,Sheffield United,5,0,0,0.6195668987929821,7.368293853476644,6.053646124899387
7704,Chris Basham,2019,DC,38,0,6,3275,0.3295384980738163,1,1.3122201254591346,13,Sheffield United,4,0,0,0.3295384980738163,4.45596169307828,4.018944967538118
7705,Jack O'Connell,2020,DC,2,0,0,180,0.0,0,0.0,0,Sheffield United,0,0,0,0.0,0.0,0.0
7705,Jack O'Connell,2019,DC,33,0,14,2913,0.8287769919261336,1,3.557616853155196,16,Sheffield United,4,0,0,0.8287769919261336,7.513772958889604,6.322385754436255
7706,George Baldock,2023,DMR,13,0,1,965,0.024696996435523,1,0.8560367710888386,7,Sheffield United,4,0,0,0.024696996435523,1.778840757906437,1.5442426055669785
7706,George Baldock,2020,DMR,32,0,14,2787,1.331411105580628,2,2.6325889602303505,18,Sheffield United,7,0,0,1.331411105580628,6.618172589689493,4.469507408328354
7706,George Baldock,2019,DMR,38,2,13,3420,0.7630060948431492,3,1.6253086160868406,22,Sheffield United,7,0,2,0.7630060948431492,8.718191336840391,7.147828293964267
7707,Enda Stevens,2020,DML,30,0,16,2700,1.447223442606628,1,1.609739189967513,17,Sheffield United,6,0,0,1.447223442606628,8.22920673713088,6.430097249336541
7707,Enda Stevens,2019,DML,38,2,22,3350,1.5212564039975405,4,5.414861211553216,34,Sheffield United,7,0,2,1.5212564039975405,13.609743199311197,10.10498693305999
7708,John Lundstram,2020,MC,28,0,20,2034,1.8757737139239907,2,1.4599017314612863,20,Sheffield United,8,1,0,1.1146046975627542,7.169210961088538,5.258821907453239
7708,John Lundstram,2019,MC,34,5,44,2448,5.921481820754707,3,3.8296410171315074,21,Sheffield United,5,0,5,5.921481820754707,12.008115600794554,5.026100870221853
7709,John Fleck,2023,Sub,4,0,0,82,0.0,0,0.1050862222909927,1,Sheffield United,1,0,0,0.0,0.1432250030338764,0.0381387835368514
7709,John Fleck,2020,MC,31,0,17,2576,0.5031575029715896,2,2.3917010659351945,33,Sheffield United,4,0,0,0.5031575029715896,6.435383918695152,4.761176783591509
7709,John Fleck,2019,MC,30,5,31,2513,3.248101287521422,2,3.429328804835677,39,Sheffield United,8,0,5,3.248101287521422,10.274550246074796,5.323464645072818
7710,Oliver Norwood,2023,MC,27,1,15,1413,0.9864262714982032,0,0.6933921938762069,16,Sheffield United,8,0,0,0.2252942509949207,2.788633189164102,2.4070543106645346
7710,Oliver Norwood,2020,MC,32,0,11,2239,0.430055795237422,0,1.2662918074056506,32,Sheffield United,6,0,0,0.430055795237422,5.095909474417567,4.403649482876062
7710,Oliver Norwood,2019,MC,38,1,17,3119,1.3383014099672437,1,3.87992282398045,49,Sheffield United,8,0,0,0.5771326068788767,9.954602483659984,9.053659860044718
